  1.0647323E-01  6.6291960E-02  2.7688950E-02
  1.0734130E-01  6.4905160E-02  2.6966501E-02
  1.0821645E-01  6.3503670E-02  2.6266143E-02
  1.0909873E-01  6.2120790E-02  2.5580634E-02
  1.0998819E-01  6.0680820E-02  2.4967393E-02
  1.1088492E-01  5.9256060E-02  2.4373954E-02
  1.1178896E-01  5.7897160E-02  2.3861735E-02
  1.1270036E-01  5.6567750E-02  2.3366436E-02
  1.1361919E-01  5.5273800E-02  2.2882535E-02
  1.1454552E-01  5.4004670E-02  2.2407502E-02
  1.1547940E-01  5.2727880E-02  2.1943537E-02
  1.1642089E-01  5.1473260E-02  2.1488020E-02
  1.1737006E-01  5.0121820E-02  2.1109543E-02
  1.1832696E-01  4.8792850E-02  2.0739430E-02
  1.1929167E-01  4.7574360E-02  2.0508865E-02
  1.2026424E-01  4.6380510E-02  2.0281717E-02
  1.2124475E-01  4.5265610E-02  2.0056789E-02
  1.2223325E-01  4.4171900E-02  1.9834634E-02
  1.2322980E-01  4.3104020E-02  1.9614678E-02
  1.2423448E-01  4.2053690E-02  1.9397417E-02
  1.2524735E-01  4.0988640E-02  1.9182286E-02
  1.2626848E-01  3.9942770E-02  1.8979869E-02
  1.2729794E-01  3.8905820E-02  1.8878630E-02
  1.2833579E-01  3.7896690E-02  1.8781948E-02
  1.2938210E-01  3.6966680E-02  1.8719633E-02
  1.3043694E-01  3.6059280E-02  1.8656687E-02
  1.3150037E-01  3.5199730E-02  1.8594715E-02
  1.3257249E-01  3.4359540E-02  1.8532189E-02
  1.3365334E-01  3.3551550E-02  1.8470725E-02
  1.3474300E-01  3.2760850E-02  1.8408747E-02
  1.3584155E-01  3.1994430E-02  1.8347617E-02
  1.3694905E-01  3.1242650E-02  1.8286052E-02
  1.3806558E-01  3.0506320E-02  1.8225332E-02
  1.3919122E-01  2.9777590E-02  1.8169287E-02
  1.4032603E-01  2.9042850E-02  1.8130103E-02
  1.4147009E-01  2.8332280E-02  1.8103437E-02
  1.4262349E-01  2.7663980E-02  1.8114321E-02
  1.4378628E-01  2.7016780E-02  1.8124096E-02
  1.4495856E-01  2.6403220E-02  1.8135053E-02
  1.4614039E-01  2.5807490E-02  1.8144969E-02
  1.4733186E-01  2.5237260E-02  1.8155807E-02
  1.4853304E-01  2.4683410E-02  1.8165762E-02
  1.4974401E-01  2.4151570E-02  1.8176567E-02
  1.5096486E-01  2.3636070E-02  1.8186256E-02
  1.5219567E-01  2.3141920E-02  1.8196054E-02
  1.5343650E-01  2.2661630E-02  1.8203399E-02
  1.5468746E-01  2.2197990E-02  1.8208411E-02
  1.5594861E-01  2.1747520E-02  1.8212980E-02
  1.5722004E-01  2.1312200E-02  1.8218060E-02
  1.5850184E-01  2.0890570E-02  1.8222795E-02
  1.5979409E-01  2.0484310E-02  1.8227903E-02
  1.6109688E-01  2.0091930E-02  1.8232704E-02
  1.6241028E-01  1.9714510E-02  1.8237666E-02
  1.6373440E-01  1.9352100E-02  1.8242458E-02
  1.6506931E-01  1.9005130E-02  1.8247283E-02
  1.6641510E-01  1.8686870E-02  1.8248485E-02
  1.6777187E-01  1.8396480E-02  1.8246168E-02
  1.6913970E-01  1.8107690E-02  1.8215489E-02
  1.7051868E-01  1.7820800E-02  1.8159774E-02
  1.7190890E-01  1.7529790E-02  1.8104323E-02
  1.7331046E-01  1.7236400E-02  1.8048894E-02
  1.7472344E-01  1.6946140E-02  1.7993857E-02
  1.7614794E-01  1.6659400E-02  1.7938859E-02
  1.7758406E-01  1.6376060E-02  1.7884144E-02
  1.7903189E-01  1.6096510E-02  1.7829293E-02
  1.8049152E-01  1.5817430E-02  1.7774920E-02
  1.8196305E-01  1.5540490E-02  1.7720435E-02
  1.8344657E-01  1.5263280E-02  1.7682129E-02
  1.8494219E-01  1.4988070E-02  1.7651832E-02
  1.8645001E-01  1.4731700E-02  1.7633360E-02
  1.8797012E-01  1.4486550E-02  1.7619626E-02
  1.8950262E-01  1.4262430E-02  1.7606780E-02
  1.9104762E-01  1.4049370E-02  1.7593223E-02
  1.9260521E-01  1.3856520E-02  1.7573406E-02
  1.9417550E-01  1.3673150E-02  1.7550091E-02
  1.9575860E-01  1.3492790E-02  1.7514322E-02
  1.9735460E-01  1.3315160E-02  1.7473400E-02
  1.9896361E-01  1.3142180E-02  1.7433250E-02
  2.0058574E-01  1.2972290E-02  1.7392430E-02
  2.0222110E-01  1.2809670E-02  1.7352495E-02
  2.0386979E-01  1.2650600E-02  1.7311828E-02
  2.0553192E-01  1.2500320E-02  1.7272094E-02
  2.0720760E-01  1.2353530E-02  1.7231574E-02
  2.0889694E-01  1.2216560E-02  1.7192147E-02
  2.1060006E-01  1.2082840E-02  1.7151885E-02
  2.1231706E-01  1.1960330E-02  1.7112579E-02
  2.1404806E-01  1.1840770E-02  1.7072348E-02
  2.1579317E-01  1.1740600E-02  1.7033333E-02
  2.1755252E-01  1.1643670E-02  1.6993367E-02
  2.1932620E-01  1.1564470E-02  1.6936870E-02
  2.2111435E-01  1.1487360E-02  1.6877982E-02
  2.2291707E-01  1.1406520E-02  1.6803446E-02
  2.2473449E-01  1.1325830E-02  1.6727444E-02
  2.2656673E-01  1.1246120E-02  1.6652458E-02
  2.2841390E-01  1.1166890E-02  1.6577177E-02
  2.3027614E-01  1.1093520E-02  1.6502886E-02
  2.3215356E-01  1.1020610E-02  1.6428262E-02
  2.3404629E-01  1.0956910E-02  1.6354619E-02
  2.3595444E-01  1.0893670E-02  1.6280663E-02
  2.3787816E-01  1.0842660E-02  1.6207725E-02
  2.3981756E-01  1.0792410E-02  1.6134500E-02
  2.4177276E-01  1.0758920E-02  1.6062146E-02
  2.4374392E-01  1.0729160E-02  1.5987501E-02
  2.4573114E-01  1.0751300E-02  1.5889020E-02
  2.4773456E-01  1.0769300E-02  1.5784319E-02
  2.4975431E-01  1.0765760E-02  1.5621583E-02
  2.5179053E-01  1.0756540E-02  1.5460677E-02
  2.5384336E-01  1.0715650E-02  1.5301283E-02
  2.5591292E-01  1.0673140E-02  1.5143675E-02
  2.5799935E-01  1.0623420E-02  1.4987581E-02
  2.6010280E-01  1.0572570E-02  1.4833219E-02
  2.6222339E-01  1.0517070E-02  1.4680291E-02
  2.6436127E-01  1.0460890E-02  1.4529057E-02
  2.6651659E-01  1.0402090E-02  1.4379261E-02
  2.6868947E-01  1.0343430E-02  1.4230890E-02
  2.7088007E-01  1.0285070E-02  1.4083154E-02
  2.7308852E-01  1.0226110E-02  1.3936148E-02
  2.7531499E-01  1.0165210E-02  1.3787834E-02
  2.7755961E-01  1.0103710E-02  1.3641174E-02
  2.7982252E-01  1.0040400E-02  1.3495957E-02
  2.8210389E-01  9.9775200E-03  1.3352369E-02
  2.8440386E-01  9.9153300E-03  1.3210233E-02
  2.8672258E-01  9.8544800E-03  1.3067877E-02
  2.8906020E-01  9.7962300E-03  1.2923138E-02
  2.9141688E-01  9.7362800E-03  1.2777360E-02
  2.9379277E-01  9.6729900E-03  1.2627964E-02
  2.9618803E-01  9.6073300E-03  1.2480371E-02
  2.9860282E-01  9.5374400E-03  1.2334449E-02
  3.0103730E-01  9.4665600E-03  1.2190286E-02
  3.0349163E-01  9.3939000E-03  1.2047779E-02
  3.0596597E-01  9.3200300E-03  1.1906967E-02
  3.0846048E-01  9.2442600E-03  1.1767759E-02
  3.1097533E-01  9.1653300E-03  1.1630208E-02
  3.1351068E-01  9.0822500E-03  1.1494243E-02
  3.1606670E-01  9.0001200E-03  1.1367363E-02
  3.1864357E-01  8.9189300E-03  1.1250552E-02
  3.2124144E-01  8.8413500E-03  1.1135804E-02
  3.2386049E-01  8.7674500E-03  1.1023121E-02
  3.2650089E-01  8.6964100E-03  1.0911588E-02
  3.2916282E-01  8.6280800E-03  1.0801197E-02
  3.3184645E-01  8.5617300E-03  1.0691913E-02
  3.3455196E-01  8.4971300E-03  1.0583741E-02
  3.3727953E-01  8.4344900E-03  1.0476651E-02
  3.4002934E-01  8.3734400E-03  1.0370656E-02
  3.4280157E-01  8.3145400E-03  1.0265714E-02
  3.4559639E-01  8.2572600E-03  1.0161852E-02
  3.4841401E-01  8.2027000E-03  1.0059016E-02
  3.5125460E-01  8.1499600E-03  9.9572466E-03
  3.5411834E-01  8.1028700E-03  9.8564878E-03
  3.5700543E-01  8.0590600E-03  9.7567862E-03
  3.5991607E-01  8.0172900E-03  9.6480403E-03
  3.6285043E-01  7.9765600E-03  9.5352763E-03
  3.6580871E-01  7.9323000E-03  9.4202729E-03
  3.6879111E-01  7.8864200E-03  9.3050469E-03
  3.7179784E-01  7.8373600E-03  9.1911715E-03
  3.7482906E-01  7.7870600E-03  9.0787505E-03
  3.7788500E-01  7.7361300E-03  8.9676335E-03
  3.8096587E-01  7.6851200E-03  8.8579387E-03
  3.8407184E-01  7.6339600E-03  8.7495303E-03
  3.8720315E-01  7.5829300E-03  8.6425256E-03
  3.9035998E-01  7.5321800E-03  8.5367476E-03
  3.9354254E-01  7.4816900E-03  8.4323396E-03
  3.9675106E-01  7.4319100E-03  8.3291160E-03
  3.9998573E-01  7.3824800E-03  8.2272336E-03
  4.0324678E-01  7.3343000E-03  8.1265348E-03
  4.0653440E-01  7.2865400E-03  8.0271571E-03
  4.0984884E-01  7.2408700E-03  7.9289059E-03
  4.1319030E-01  7.1957000E-03  7.8319445E-03
  4.1655900E-01  7.1552700E-03  7.7360635E-03
  4.1995517E-01  7.1155800E-03  7.6414484E-03
  4.2337902E-01  7.0813500E-03  7.5385256E-03
  4.2683079E-01  7.0476800E-03  7.4359420E-03
  4.3031070E-01  7.0091000E-03  7.3248280E-03
  4.3381899E-01  6.9701100E-03  7.2145181E-03
  4.3735586E-01  6.9232200E-03  7.1058208E-03
  4.4092159E-01  6.8760600E-03  6.9988071E-03
  4.4451638E-01  6.8266600E-03  6.8933552E-03
  4.4814048E-01  6.7774600E-03  6.7895392E-03
  4.5179412E-01  6.7265400E-03  6.6872365E-03
  4.5547755E-01  6.6759200E-03  6.5865224E-03
  4.5919102E-01  6.6240800E-03  6.4872750E-03
  4.6293475E-01  6.5725900E-03  6.3895681E-03
  4.6670902E-01  6.5203400E-03  6.2932993E-03
  4.7051405E-01  6.4684400E-03  6.1985218E-03
  4.7435011E-01  6.4160500E-03  6.1051289E-03
